Subj	gender	pdss_c	pdss_c2	age_c	age_c2	InputFile
62	male	-0.920588235294117	0.847482698961937	-1.82723398692811	3.33878404298518	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L062_ses-wave1_con_0006.nii
63	male	-1.92058823529412	3.68865916955017	-2.4882339869281	6.19130837370413	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L063_ses-wave1_con_0006.nii
64	male	-0.920588235294117	0.847482698961937	-2.5212339869281	6.35662081684138	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L064_ses-wave1_con_0006.nii
64	male	-0.420588235294117	0.17689446366782	1.0117660130719	1.0236704652074	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L064_ses-wave2_con_0006.nii
64	male	1.57941176470588	2.49454152249135	4.61176601307189	21.268385759325	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L064_ses-wave3_con_0006.nii
65	female	-0.420588235294117	0.17689446366782	-1.7802339869281	3.16923304821393	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L065_ses-wave1_con_0006.nii
65	female	1.07941176470588	1.16512975778547	0.461766013071896	0.213227850828315	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L065_ses-wave2_con_0006.nii
65	female	1.57941176470588	2.49454152249135	3.99176601307189	15.9341959031159	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L065_ses-wave3_con_0006.nii
67	male	-0.920588235294117	0.847482698961937	-2.39123398692811	5.71799998024008	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L067_ses-wave1_con_0006.nii
68	female	-1.42058823529412	2.01807093425605	-2.5602339869281	6.55479806782177	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L068_ses-wave1_con_0006.nii
70	male	-1.92058823529412	3.68865916955017	-2.4162339869281	5.83818667958648	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L070_ses-wave1_con_0006.nii
70	male	-1.42058823529412	2.01807093425605	0.797877124182996	0.636607905294528	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L070_ses-wave2_con_0006.nii
